Calf_ID,Diet,Sampling_date,Antibiotic_bef_aft,Ruminococcaceae UCG-005,Lachnospiraceae,Bacteroides,Blautia,Alloprevotella,Muribaculaceae uncultured bacterium,Rikenellaceae RC9 Gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R 7 group,Ruminococcaceae UCG-014,Fusobacterium,Uncultured Porphyromonadaceae bacterium,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 uncultured bacterium,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae uncultured,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae GA6A1 group,Ruminococcaceae uncultured,Desulfovibrio,Erysipelotrichaceae uncultured,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae uncultured,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 uncultured rumen bacterium,Uncultured Lachnospiraceae bacterium,Catenibacterium,Clostridiales vadinbb60 group uncultured bacterium,Eubacterium nodatum group,Prevotellaceae uncultured,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA 900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Uncultured Erysipelotrichaceae bacterium,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae uncultured organism,Bacteroidales,Intestinimonas,Escherichia-Shigella,Ruminococcus 2,Enterobacteriaceae,Uncultured Bacteroidales bacterium,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Others
217,ADLIB,19/10/2017,befAb,1375,926.9999999,631.0000001,2109,114,116.9999999,299,274,728.9999999,1143,423.9999999,163.9999999,869,7.000000015,54.99999997,468,91.99999999,0,245,30.00000001,501.0000001,0,219.0000001,213,25.99999993,129,39.99999996,74.00000006,22.00000002,40.99999994,30.99999999,5.00000006,108,40.99999994,796.9999999,144,23.99999998,38,121,81.00000007,38.99999998,0,10.99999992,67.00000004,0,701,1.999999955,22.00000002,30.00000001,7.999999992,10.99999992,54.99999997,227.0000001,89.00000006,0,7.000000015,0,38,8.999999969,12.00000007,41.99999991,0,35.00000007,7.000000015,63.99999993,356.0000001,37.00000003,403,0,9.999999946,107,0,15.00000001,15.00000001,0,0,31.99999997,153,239.9999999,0,6.000000037,0,0,0,44.00000004,14.00000003,30.00000001,21.00000004,169,0,7.999999992,0,21.00000004,0,209.9999999,0,0,35.00000007,0,0,52.00000003,9.999999946,0,0,0,50.00000008,1144
221,ADLIB,19/10/2017,befAb,2795.000001,3070.000001,1350,1184,1853,247.0000001,178.9999999,149.9999999,451.0000001,762.9999999,464.9999999,380,414,12.99999991,166.9999999,272,507.9999999,224,278.0000001,285.0000001,307.0000001,21.99999997,249.0000001,137.9999999,45.00000006,93.99999998,717,107.0000001,26.99999995,120.9999999,213.0000001,2.999999948,45.00000006,156.9999999,14.00000004,79.99999994,4.999999983,16.00000007,101.9999999,190,98.99999996,0,204.9999999,91.00000003,52.00000008,154.9999999,28.99999999,141.0000001,24,7.999999931,2.999999948,129.0000001,60.00000001,40.99999999,0,0,0,65.99999991,14.00000004,33.00000006,0,0,69.99999998,19.00000002,59.0000001,108.9999999,81.00000007,0,81.99999998,0,67.00000003,35.00000009,14.99999995,9.999999967,0,0,16.99999999,16.00000007,98.99999996,79.99999994,0,17.9999999,36.99999992,43.99999994,36.99999992,0,9.999999967,0,29.9999999,0,41.9999999,182.0000001,0,0,0,29.9999999,0,7.999999931,26.00000004,26.00000004,0,29.9999999,0,0,19.00000002,24,818
224,ADLIB,19/10/2017,befAb,847,213.0000001,171.0000001,1491,204.0000001,18.99999995,41.99999999,960.0000001,929,1319,34.99999997,13.00000007,811.0000001,32.00000002,426.9999999,176,255,0,213.0000001,149,207,16.99999999,105.0000001,92.99999997,175,169.9999999,752.0000001,135,22.00000006,0,0,0,121.0000001,0,1031,194.9999999,0,84.99999996,10.99999995,193.9999999,42.99999997,0,0,6.000000044,0,298,0,0,8.000000006,5.000000063,0,22.00000006,0,19.99999994,0,126,0,99.00000001,13.00000007,0,650,0,40.00000003,5.000000063,0,187.0000001,30.00000006,25.99999998,0,0,321.0000001,1.999999962,15.00000003,52.99999994,0,0,38.00000007,289,38.00000007,0,0,0,0,0,59.99999996,40.00000003,72.00000005,31.00000004,64.00000005,0,0,0,30.00000006,8.000000006,0,74.00000001,0,91.00000001,0,28.99999992,84.99999996,7.000000025,0,0,0,41.00000001,1272
228,ADLIB,19/10/2017,befAb,1444,734,1798.999999,831,1787,37.00000008,813,135,463,1657,328,247,610,25.00000002,70.99999992,702,140.9999999,12.00000006,82.00000008,66.00000006,75.00000006,0,90,291.0000001,162,28.00000008,43.00000002,66.99999996,23.99999994,12.99999996,0,0,59.99999994,46.00000008,797.9999999,66.99999996,151.9999999,0,140.9999999,55.99999998,93.99999996,1.99999998,0,441,23.99999994,64.99999998,28.00000008,27,90,32.00000004,316.0000001,115.9999999,86.99999994,70.99999992,0,0,0,10.00000008,0,0,160.9999999,0,28.99999998,0,46.99999998,28.99999998,5.999999941,0,0,650,16.99999992,0,0,21.00000006,0,0,171,0,45,0,9,0,0,0,12.99999996,10.00000008,0,0,55.00000008,0,0,1.99999998,21.99999996,0,70.00000002,16.99999992,0,0,5.000000039,0,23.00000004,0,0,0,0,43.00000002,702
232,ADLIB,19/10/2017,befAb,1009,1359,1495,364,644.9999999,187,267,28.00000002,168,591,224,145.9999999,164,8.999999947,248,307,144,173,536,188,66.00000005,0,88.99999995,100,43.00000004,15.00000002,49.00000001,41.00000002,12.00000004,17.00000005,0,20.99999999,18,49.99999996,105,48.00000005,74.00000004,56.99999999,95.00000003,74.00000004,72.00000002,0,5.000000007,229,56.00000004,79.00000005,46.99999998,28.00000002,28.99999998,49.99999996,0,113,0,41.99999997,0,0,0,18.99999996,5.999999964,10.99999997,26.99999995,0,12.00000004,26.99999995,31,22.00000005,7.99999999,0,0,0,41.99999997,8.999999947,0,38.99999999,4.00000005,0,25.99999999,13.99999995,0,10.99999997,28.99999998,0,0,25.00000004,8.999999947,20.00000003,23.99999997,0,28.99999998,0,7.000000032,0,20.00000003,0,0,0,0,0,13.99999995,0,0,0,0,0,2.000000025,23.00000001,593
31,HA,19/10/2017,befAb,123,265,61.00000001,230,84,89.00000001,62.00000001,540,130,289,17.99999998,17.99999998,0,0,33.00000001,79.99999999,39.00000002,0,55,0,50.99999999,803.9999998,0,87.00000001,139,109,39.00000002,0,0,0,846.0000001,0,33.00000001,5.00000001,53,34.00000001,0,24.99999999,23.99999999,89.00000001,2.000000004,0,82,0,0,0,0,11.00000002,0,0,0,0,5.00000001,9.000000017,320,56,0,0,34.00000001,5.00000001,0,17.99999998,8.000000016,35.00000001,27,0,0,0,0,0,0,0,0,0,3.000000006,0,0,0,0,0,0,0,12.00000002,0,8.000000016,0,9.000000017,0,8.000000016,0,35.00000001,0,0,0,97.99999998,0,0,0,0,0,0,8.000000016,0,48.99999999,0,0,82
37,HA,19/10/2017,befAb,2157,3611,4741.999999,3201,1034,33.0000001,0,1057,554,0,146.0000001,187.9999999,84.00000012,787,0,191.9999999,198.0000001,6.99999997,0,741.9999999,222,0,813.0000001,36.00000008,19.99999991,98.00000006,44.00000005,186.9999999,31.00000011,0,22.9999999,4.999999979,178.9999999,10.99999995,9.999999957,105,80.99999989,0,58.99999999,0,12.99999994,0,11.99999995,7.999999966,25.99999989,126.9999999,0,34.00000009,40.00000007,149.0000001,279,93.00000008,0,0,0,0,0,15.99999993,0,0,0,0,61.99999997,0,29.00000011,238.9999999,0,11.99999995,0,95.00000007,0,3.999999983,10.99999995,0,28.00000012,0,47.00000004,59.99999998,22.9999999,109,18.99999992,25.99999989,7.999999966,0,77.9999999,0,186.9999999,0,13.99999994,0,0,0,223,0,2.999999987,103,1.999999991,0,15.99999993,52.00000002,0,162,0,0,0,28.00000012,688.9999999
41,HA,19/10/2017,befAb,2762.000001,1532,1114,1782,245,190.0000001,125.0000001,2305,1451,707.0000001,460,290,96.0000001,10.00000006,806.0000001,9.000000091,116,207.0000001,108.0000001,321.9999999,178.0000001,10.00000006,127,176.9999999,111.9999999,365,1571,23.99999997,47.99999995,64,69.99999999,0,461.9999999,153.9999999,29,48.99999991,24.99999994,0,122,86.00000004,45.00000005,0,23.00000001,36.99999993,65.99999993,0,70.99999996,25.99999991,13.99999992,0,0,25.99999991,1.999999931,0,44.00000009,16.00000005,17.00000002,41.99999995,59.99999994,0,0,74.00000005,33.00000006,23.99999997,153.9999999,5.999999994,69.00000003,0,16.00000005,0,0,17.00000002,69.99999999,36.99999993,13.99999992,0,0,0,0,5.000000028,0,28.00000004,0,57.00000004,27.00000007,0,13.99999992,0,0,39.00000006,0,0,0,16.00000005,15.00000008,50.00000008,0,40.99999999,0,23.00000001,9.000000091,5.999999994,0,0,0,33.00000006,373.9999999
44,HA,19/10/2017,befAb,2396,2020,7893.000001,1558,3136.999999,122.0000001,497.0000001,19.99999992,214,256.0000001,470.9999999,266.0000001,44.00000011,2583,50.00000008,667,112.0000001,48.99999994,62.00000003,367.9999999,91.99999991,0,284,157.9999999,73.99999999,13.00000009,87.99999993,13.00000009,33.99999986,0,17.99999993,9.999999959,13.00000009,54.99999992,23.00000005,89.00000007,173,29.00000003,17.00000007,29.99999988,77.00000012,0,36.99999999,326.0000001,42.99999997,171.9999999,11.0000001,73.99999999,465,260.0000001,231.0000001,50.00000008,23.9999999,15.00000008,0,0,214,0,3.999999984,0,227.0000001,0,29.00000003,0,19.99999992,52.00000008,15.00000008,0,0,0,0,5.999999976,3.999999984,15.00000008,402.9999999,0,93.00000005,17.00000007,33.99999986,48.00000009,0,0,0,0,31.99999987,0,71.00000014,31.99999987,35,0,0,0,136.9999999,0,0,17.00000007,0,13.00000009,11.99999995,0,0,21.00000006,0,0,0,40.99999998,1303
51,HA,19/10/2017,befAb,4931.000001,2748.999999,901.0000001,256,172,915.9999999,690,379.9999999,539,22.00000004,852,856.0000001,649,12,8.000000078,5.999999887,402,340,165,250.0000001,49.00000011,1048,32.00000008,153,56.99999996,211.9999999,15.99999993,111.0000001,27.99999993,168,144.9999999,159.0000001,53.00000003,120,0,36.00000001,15.99999993,3.999999925,111.0000001,56.99999996,111.9999999,137.9999999,73.99999998,6.999999983,58.00000005,0,589,118.9999999,77.00000004,0,12,49.99999997,65.00000003,15.99999993,166.9999999,20.00000008,421,0,13.99999997,281.0000001,0,56.99999996,37.0000001,48.00000001,80.99999996,0,113,0,13.0000001,0,0,15.00000006,85.00000011,0,15.00000006,0,0,0,0,5.999999887,0,6.999999983,10.99999991,92.0000001,15.00000006,0,37.0000001,17.00000002,1.999999962,142.9999999,111.0000001,147.0000001,0,24.00000001,172,0,25.99999997,10.99999991,6.999999983,17.00000002,0,0,89.99999991,10.99999991,0,15.99999993,1459
151,HA,19/10/2017,befAb,2624,2042,2432.999999,290.0000001,551,1019,2039,49.00000009,141,91.00000004,839.0000001,382,818.0000001,14.00000006,432.9999999,132.0000001,551,1184,403.9999999,49.99999999,91.00000004,60.00000003,141.9999999,74.99999998,114,47.00000008,26.00000011,149.0000001,31.00000002,309.0000001,53.00000011,47.99999998,0,95.00000006,0,58.00000002,31.00000002,12.00000005,89.99999993,24.99999999,151.0000001,39.00000005,83.00000001,91.99999994,162.9999999,14.00000006,833.9999999,47.00000008,41.00000006,0,14.99999995,330,10.99999994,0,101.0000001,24.99999999,101.0000001,6.000000024,51.99999999,16.99999996,0,4.999999912,29.99999991,0,24.0000001,6.99999992,20.00000008,0,33.00000003,0,20.00000008,33.99999992,12.00000005,68.99999996,4.000000016,51.99999999,8.000000033,10.00000004,39.00000005,6.99999992,70.00000007,14.00000006,35.00000003,49.00000009,22.00000009,0,8.999999928,0,0,133.9999999,37.00000004,0,16.99999996,0,10.99999994,0,0,0,135,0,12.00000005,33.99999992,0,16.99999996,0,0,1043
188,HA,19/10/2017,befAb,2394.999999,1450,290.0000001,185,2220,163,140,1273,861.0000001,187,491,211,605,5.99999998,35.00000003,0,476,146,95.99999997,213,125,3.999999987,85.00000001,161,29.00000005,183,26.00000006,121,26.00000006,44,5.99999998,157.0000001,202.0000001,183,8.99999997,48.99999998,0,0,146.9999999,39.00000002,72.00000005,0,6.999999977,16.99999994,72.00000005,0,29.00000005,85.00000001,28.00000005,0,0,24.00000007,4.999999983,10.99999996,26.00000006,8.99999997,14.99999995,5.99999998,0,14.99999995,0,5.99999998,68.00000007,19.99999993,49.99999998,0,62.99999994,0,75.00000004,0,0,12.99999996,0,7.999999973,24.00000007,0,0,0,0,13.99999995,40.00000001,4.999999983,0,48.99999998,28.00000005,0,61.99999994,0,13.99999995,15.99999995,47.99999999,50.99999998,0,17.99999994,0,30.00000005,0,0,0,18.99999994,0,6.999999977,0,0,0,33.00000004,472
198,HA,19/10/2017,befAb,2122.999999,1362,6191,1058,506,564,242,57.99999993,1051,138,339.0000001,965,327.0000001,430,40.00000003,0,61.00000007,71.00000003,92.00000006,311,90.99999995,0,95.00000001,181,0,118.0000001,97.00000004,56.00000009,21.99999995,0,59.00000004,62.99999991,88,88,0,66.00000005,12.99999991,0,16.99999997,83.00000002,11.00000007,23.00000006,0,143,152.9999999,0,66.00000005,71.99999995,123.0000001,11.00000007,0,0,4.99999998,38.99999992,0,0,0,35.99999997,4.000000061,73.99999998,0,0,4.99999998,0,26.99999993,0,38,0,69,0,0,14.99999994,176.9999999,4.99999998,0,0,9.000000041,0,0,0,0,9.999999961,0,47.99999996,12.99999991,0,0,0,0,0,7.99999993,45.99999993,0,0,0,18.00000008,0,23.99999998,16.00000005,0,9.999999961,54.99999998,30.99999999,0,0,30.99999999,709
209,HA,19/10/2017,befAb,3310,2149,428.0000001,115.9999999,222,193.9999999,514.0000001,29.99999994,451,201,741,582.9999999,676,9.999999916,13.99999992,0,732,1107,181,397,148.9999999,0,281.0000001,155,158.0000001,24.99999998,0,368,9.999999916,299.9999999,0,46.99999991,44.00000005,278,0,52.00000006,8.999999962,0,57.99999997,91.99999991,203.0000001,61.99999997,0,20.99999998,139,0,69.99999998,164.9999999,65.00000002,0,0,33.99999994,53.99999996,25.99999993,0,0,44.00000005,0,12.00000001,218,0,0,0,58.99999992,86.99999995,0,132.9999999,0,0,0,0,49.00000001,103,3.000000051,0,4.999999958,24.99999998,0,0,15.00000006,32.00000003,0,0,98.99999997,13.99999992,16.99999997,20.99999998,36.00000004,0,97.00000006,0,344,24.99999998,0,0,0,1639,48.00000005,3.000000051,53.99999996,9.999999916,44.00000005,11.00000006,0,0,11.00000006,756.0000001
211,HA,19/10/2017,befAb,3191,2698,668.9999999,154.0000001,116.9999999,79.99999997,332,143.0000001,668,333.9999999,506,698.0000001,835.0000001,9.999999951,30.00000003,0,729,652,226.0000001,201,105,4.999999976,134,465.0000001,30.00000003,108.9999999,35.00000001,344.0000001,17.00000006,180,33.99999994,46.00000003,87.99999997,225,0,70.00000002,0,0,182,95.00000008,142,167.0000001,31.99999999,63.00000009,113.9999999,0,46.00000003,134,195,0,0,92.99999994,119.0000001,20.99999997,0,0,59,14.00000004,6.000000043,197.0000001,0,0,0,89.99999992,73.99999993,0,137,0,27.00000001,0,0,132,132,9.000000064,0,11.00000002,0,0,22.99999992,0,19.00000002,0,11.00000002,127.0000001,12.99999997,0,17.99999995,0,0,35.00000001,4.000000089,151.9999999,0,31.99999999,63.00000009,0,0,17.00000006,27.00000001,0,0,0,65.99999993,1.999999954,0,11.00000002,950.0000001
215,HA,19/10/2017,befAb,847.0000001,676.9999997,667.0000002,65,259,87.00000001,167,244,239,91.00000003,121,86,78.00000002,114,87.00000001,13.00000001,260,152,76,64,16.00000003,0,41.99999999,69.99999997,0,53,0,122,8.99999999,39.99999998,0,258,58.00000002,36.00000002,0,24.00000001,26.99999997,0,8.99999999,22,48.99999997,0,0,28.99999998,19.99999999,5.000000028,26.99999997,37.99999997,37.00000003,0,3.000000017,8.99999999,0,29.99999999,0,0,0,6.999999979,5.999999973,0,0,0,0,0,26.00000003,4.000000022,6.999999979,0,19.99999999,15.00000002,0,26.99999997,0,0,70.99999998,0,0,0,0,16.00000003,16.00000003,0,0,37.00000003,12.00000001,0,0,0,0,13.00000001,5.000000028,67.00000001,0,0,0,18.99999999,0,0,18.99999999,0,0,8.99999999,0,0,0,5.999999973,186
216,HA,19/10/2017,befAb,2223,3664.999999,3504.000001,1459,341.9999999,108,584,180.0000001,652,1000,421.9999999,460.9999999,260.0000001,1490,571.0000001,186,371.9999999,164,177.9999999,309,126,5.000000122,448,400,31.99999993,65.00000008,35.0000001,233,37.00000005,58.00000001,0,23.99999988,60.99999993,173,0,70.99999992,86.00000004,15.00000012,83.00000012,223,87.99999999,0,0,97,165,22.99999991,114.0000001,155,187.9999999,96.00000003,0,147,11.99999994,186,39.99999997,6.000000097,155,113.0000001,15.00000012,12.99999991,61.9999999,7.000000071,44.00000012,27.00000006,64.0000001,162.0000001,27.00000006,0,109.9999999,0,0,26.00000008,19.99999999,36.00000007,251,0,40.99999994,8.000000045,137,9.000000019,0,0,0,45.00000009,18.00000004,0,13.99999989,98.99999995,2.999999922,0,0,71.9999999,41.99999992,27.00000006,11.99999994,0,0,0,233,0,0,47.00000004,11.99999994,0,0,54.00000011,1611
220,HA,19/10/2017,befAb,4362,2298.000001,2310.000001,436,861,236.0000001,497,536,848,322.9999999,504.0000001,432.0000001,477,12.00000007,43.99999998,0,332.9999999,481.0000001,420.9999999,113.9999999,17.00000008,2.000000046,183.9999999,387,221,178,25.99999998,143.0000001,28.99999995,460.0000001,23.99999993,12.99999999,134,209,0,72.99999993,87.99999997,0,116.9999999,69.99999996,49.99999992,23.00000002,43.99999998,182.0000001,103,0,51.00000004,152.9999999,25.00000006,30.00000007,10.00000002,38.99999997,2.999999966,2.999999966,26.9999999,30.99999999,72.99999993,30.00000007,26.9999999,49.99999992,0,0,33.00000004,120.0000001,95.00000003,0,72.99999993,0,12.99999999,0,0,61.99999999,67,36.99999993,234,4.000000093,0,0,0,13.99999991,0,10.00000002,20.00000005,71.00000009,18,28.99999995,20.99999997,36.00000001,7.999999978,20.99999997,0,0,0,0,0,26.9999999,0,8.999999898,0,0,26.9999999,38.00000005,0,0,0,5.999999932,762
223,HA,19/10/2017,befAb,1198,561,285,324,417,466,453,479,319,535,335,234,214.0000001,7.000000035,0,115,76.99999996,82.00000002,107,75.99999997,307,557,0,91.00000003,37.00000005,232,34.99999996,141.0000001,25.99999995,108,427,4.999999948,43.99999998,23.99999997,0,63.99999999,0,9.000000015,74.99999998,60.00000003,37.00000005,0,101,12.99999997,28.00000003,85.99999997,10.99999999,10,60.00000003,14.99999995,4.999999948,10.99999999,50.00000002,250,0,0,58.00000005,9.000000015,24.99999996,0,0,8.000000025,20.00000001,298,66.99999995,0,65.99999996,6.000000046,0,54.99999997,92.00000002,6.000000046,16.00000005,0,0,2.999999969,0,0,50.00000002,0,0,2.999999969,52.99999999,20.00000001,23.99999997,10.99999999,0,4.999999948,23.99999997,0,7.000000035,12.99999997,10.99999999,0,0,0,0,0,24.99999996,0,0,10,0,12.99999997,22.99999998,0,563
226,HA,19/10/2017,befAb,4842.999999,3958.999999,2074,1096,164.0000001,545.9999999,290.0000001,708.9999999,414,423,389.9999999,964.0000001,395,34.9999999,24.99999996,36.99999998,619,131.0000001,211,270.9999999,49.99999993,276,110.9999999,244.0000001,46.99999992,313.9999999,24.00000004,46.99999992,27.00000004,140.0000001,275.0000001,42.00000007,52.00000001,15.99999995,0,15.00000002,24.99999996,8.00000009,88.00000006,199.9999999,33.00000005,0,63.0000001,15.00000002,126,0,149.0000001,36.99999998,27.99999997,0,3.999999929,39.00000006,8.00000009,6.00000001,110.9999999,21.99999996,72.00000012,15.99999995,85.99999998,52.99999993,0,31.9999999,12.99999994,12.99999994,51.00000008,0,117,0,0,0,0,45.00000007,76.99999997,20.00000011,12.99999994,0,0,0,49.99999993,0,58.00000002,12.00000002,12.00000002,33.00000005,14.0000001,18.99999995,107,72.00000012,0,95.99999992,345.0000001,33.00000005,0,0,0,0,3.000000005,106.0000001,8.00000009,98,39.99999999,20.00000011,0,21.00000003,8.00000009,0,1135
230,HA,19/10/2017,befAb,3799,1139,5247.999999,1605,5.000000069,25.99999995,7.999999906,3005.000001,934.9999999,7.999999906,47.00000009,1087,0,2460,5.99999993,51.9999999,0,11,0,167,67.99999997,104.9999999,274.0000001,485.9999999,0,762.9999999,0,0,31.99999988,3.999999953,597,7.999999906,418,31.00000002,0,0,73.9999999,0,58.00000009,0,34.99999997,0,23.99999997,3.000000093,25.00000009,126.9999999,0,7.000000046,262,139.9999999,0,45.99999997,0,0,0,0,0,0,0,0,0,36.00000009,18.99999991,200,134,3.999999953,98.99999999,0,0,0,0,0,23.00000011,0,34.00000011,0,29.9999999,9.000000022,0,405,0,0,38.99999993,0,36.99999995,0,187,20.99999988,0,0,3.999999953,0,0,0,14.00000009,16.99999993,0,0,14.00000009,23.00000011,27.99999993,159.9999999,0,0,0,34.99999997,809.0000001
231,HA,19/10/2017,befAb,3727.999999,2687,933,273,641,315,779,79.99999997,428.0000001,538.0000001,750,698,520.9999999,5.999999939,28.00000002,0,290,257.9999999,180,170,48.00000005,4.00000008,181,272,170,43.99999997,0,138,23.99999994,189,16.99999998,13.00000008,28.00000002,286.9999999,0,69.99999995,32.99999994,0,95.99999993,117,76.99999991,12.00000006,8.999999999,48.00000005,108,0,39.00000006,94.00000007,146,52.99999997,0,87.99999995,37.00000002,7.999999979,0,13.00000008,5.999999939,7.999999979,25.99999998,70.99999997,0,14.99999994,16.99999998,0,88.99999997,0,175.0000001,0,32.99999994,0,0,7.999999979,92.00000003,0,40.00000008,4.00000008,0,0,0,13.99999992,14.99999994,5.999999939,0,43.99999997,15.99999996,19.00000002,8.999999999,8.999999999,0,31.99999992,65.00000003,42.99999995,20.00000004,34.99999998,0,0,0,53.99999999,7.999999979,0,12.00000006,0,0,0,0,0,1317
34,LA,19/10/2017,befAb,5334.000001,1885,1120,172.9999999,218,561,637.9999999,358.9999999,686,271.9999999,736.9999999,687,499.0000001,6.999999907,25.00000009,15.99999989,992.9999999,636.0000001,277,255.0000001,41.9999999,0,84.00000003,479.0000001,252.0000001,79.99999989,9.9999999,189,23.99999994,294.9999999,6.999999907,105,55.00000002,701,0,58.00000001,35.99999991,0,104.0000001,49.99999996,168.0000001,6.999999907,37.00000006,183.9999999,92.00000009,0,649.9999999,150.0000001,15.99999989,32.99999992,0,154.9999999,98.00000007,14.00000004,20.00000003,136.0000001,149,3.999999914,8.000000057,61.99999993,0,277,0,0,147.0000001,0,147.0000001,0,117,0,0,265.9999999,72.00000006,8.000000057,32.99999992,5.000000065,12.99999989,0,0,0,28.00000009,11.99999997,23.99999994,185.0000001,17.00000004,46.99999996,17.99999996,34.00000007,5.999999986,201.9999999,43.00000005,0,0,37.99999999,0,0,0,54.0000001,32,0,70.99999991,0,23.99999994,0,0,17.99999996,1079
39,LA,19/10/2017,befAb,1787,1263,589.9999999,117,212,991,412,77.00000005,257,239.9999999,566,439,447,2.000000048,10.99999995,0,318,368.0000001,181,98,78.00000002,0,77.00000005,275.9999999,45.99999999,77.00000005,16.99999998,55.99999998,10.99999995,278,28.00000005,16.00000001,23,74.00000004,19.00000002,25.00000004,19.00000002,0,52.00000001,59.99999996,62.99999997,154,137,69.99999995,26.00000001,0,194,105,10.99999995,126.0000001,0,35.00000004,71.00000003,30.99999994,0,7.999999945,147,0,15.00000005,56.99999995,0,5.000000058,2.000000048,0,62.99999997,0,36,0,58.99999999,0,0,59.99999996,45.99999999,0,0,41.00000006,0,0,0,5.000000058,0,10.99999995,20.99999995,48.00000004,6.999999983,55.00000002,13.99999997,0,0,26.99999997,39.99999997,82.99999995,19.99999999,0,0,0,0,32.00000003,6.00000002,0,5.000000058,0,15.00000005,16.00000001,16.99999998,0,745
42,LA,19/10/2017,befAb,2841,1797,321,393,27.99999996,159,193,165,183,112,247,206,257,7.000000016,0,7.999999988,228,22.99999999,26.00000001,185,38,7.999999988,108.0000001,56.99999999,152,40.00000005,14.00000003,31.99999995,7.999999988,106,67.00000003,3.000000022,19,49.99999998,0,11.99999998,0,0,80.99999996,21.00000005,26.00000001,79.99999999,69.99999995,15,27.99999996,0,61.99999996,38,19.99999997,25.00000004,0,12.99999995,0,0,281,50.99999995,182,10.00000004,37.00000002,0,0,34,0,0,25.00000004,0,63.00000004,0,19,116,0,0,37.00000002,8.99999996,0,41.99999999,0,0,0,0,0,128,22.00000002,23.99999996,41.99999999,0,23.99999996,10.00000004,0,40.00000005,27.99999996,3.000000022,0,0,15.99999998,15,0,63.00000004,0,105,40.00000005,6.000000044,31.99999995,38,4.999999966,8.99999996,472
47,LA,19/10/2017,befAb,3099,983.0000001,3449.999999,2167.999999,12.00000008,22.99999994,0,2767.999999,958.9999999,0,18.99999991,304.0000001,0,1540,8.000000053,34.00000001,11.00000007,8.000000053,0,254,42.00000006,264,232,711,21.99999993,658.0000001,19.99999992,0,47.0000001,0,660.0000001,5.000000033,412,7.000000046,0,0,66.00000001,0,65,0,9.000000059,0,16.00000011,0,20.99999993,171.0000001,0,0,82.99999991,203.0000001,0,20.99999993,2.000000013,0,0,0,0,0,0,0,0,44.00000008,24.99999995,55.99999994,85.99999993,0,103,0,0,0,0,0,13.00000009,0,0,2.000000013,26.99999997,6.00000004,0,401.0000001,0,0,16.00000011,0,19.99999992,0,263,0,0,0,0,0,0,0,0,8.000000053,0,0,15.0000001,14.00000009,5.000000033,104,0,16.00000011,0,0,683
196,LA,19/10/2017,befAb,3068,1647,839,188.0000001,161,297.9999999,370.0000001,366.9999999,567,620,1101,809.0000001,626.9999999,11.00000001,67.00000002,10.00000002,1197,1050,259,301.0000001,68,0,119.0000001,406,223.0000001,147,20.00000005,63.00000009,44.00000002,366.9999999,77.00000004,153.0000001,59.99999994,289.0000001,0,74.00000009,0,0,0,144.0000001,196.9999999,145,19.00000007,37.99999993,165.0000001,0,93.99999994,142.0000001,160,13.99999995,0,138.9999999,134,0,0,22.00000001,79.99999999,0,2.999999946,252.9999999,0,11.00000001,0,0,227,0,260,0,56.99999999,0,0,112,111,0,0,37.99999993,0,0,0,8.00000006,0,11.00000001,8.00000006,125,25.99999994,0,0,0,0,217,0,114,0,13.99999995,48.99999993,0,0,21.00000003,0,0,15.99999992,0,8.00000006,0,0,0,1488
